"","id","latitude","longitude","date","prcp","tavg","tmax","tmin"
"11240","RSM00028900",NA,NA,1966-10-08,0,17,67,-23
"11241","RSM00028900",NA,NA,1966-10-09,0,50,119,4
"11242","RSM00028900",NA,NA,1966-10-10,0,84,137,21
"11243","RSM00028900",NA,NA,1966-10-11,47,71,111,38
"11244","RSM00028900",NA,NA,1966-10-12,0,34,50,12
"11245","RSM00028900",NA,NA,1966-10-13,0,31,82,-7
"11246","RSM00028900",NA,NA,1966-10-14,124,49,80,33
"11247","RSM00028900",NA,NA,1966-10-15,5,18,51,-10
"11248","RSM00028900",NA,NA,1966-10-16,4,-11,4,-18
"11249","RSM00028900",NA,NA,1966-10-17,53,-26,7,-65
"11250","RSM00028900",NA,NA,1966-10-18,6,31,58,7
"11251","RSM00028900",NA,NA,1966-10-19,0,6,34,-10
"11252","RSM00028900",NA,NA,1966-10-20,0,9,48,-6
"11253","RSM00028900",NA,NA,1966-10-21,0,49,70,30
"11254","RSM00028900",NA,NA,1966-10-22,0,-29,32,-69
"11255","RSM00028900",NA,NA,1966-10-23,0,-18,40,-72
"11256","RSM00028900",NA,NA,1966-10-24,0,9,64,-36
"11257","RSM00028900",NA,NA,1966-10-25,19,42,85,16
"11258","RSM00028900",NA,NA,1966-10-26,7,88,104,64
"11259","RSM00028900",NA,NA,1966-10-27,3,100,133,77
"11260","RSM00028900",NA,NA,1966-10-28,21,66,124,33
"11261","RSM00028900",NA,NA,1966-10-29,77,87,145,43
"11262","RSM00028900",NA,NA,1966-10-30,5,38,135,-19
"11263","RSM00028900",NA,NA,1966-10-31,3,-71,-18,-96
"11264","RSM00028900",NA,NA,1966-11-01,0,-71,-18,-111
"11265","RSM00028900",NA,NA,1966-11-02,7,-49,-20,-77
"11266","RSM00028900",NA,NA,1966-11-03,100,-28,10,-58
"11267","RSM00028900",NA,NA,1966-11-04,12,-31,8,-56
"11268","RSM00028900",NA,NA,1966-11-05,3,-28,-13,-53
"11269","RSM00028900",NA,NA,1966-11-06,0,-14,-9,-22
"11270","RSM00028900",NA,NA,1966-11-07,0,-30,7,-47
"11271","RSM00028900",NA,NA,1966-11-08,0,-24,10,-49
"11272","RSM00028900",NA,NA,1966-11-09,0,-12,-1,-21
"11273","RSM00028900",NA,NA,1966-11-10,0,-19,-7,-24
"11274","RSM00028900",NA,NA,1966-11-11,0,-31,-18,-44
"11275","RSM00028900",NA,NA,1966-11-12,3,1,35,-38
"11276","RSM00028900",NA,NA,1966-11-13,0,19,40,7
"11277","RSM00028900",NA,NA,1966-11-14,0,8,26,-3
"11278","RSM00028900",NA,NA,1966-11-15,0,6,33,-14
"11279","RSM00028900",NA,NA,1966-11-16,0,4,23,-14
"11280","RSM00028900",NA,NA,1966-11-17,0,6,35,-9
"11281","RSM00028900",NA,NA,1966-11-18,16,-4,10,-13
"11282","RSM00028900",NA,NA,1966-11-19,19,3,11,-3
"11283","RSM00028900",NA,NA,1966-11-20,0,-6,7,-23
"11284","RSM00028900",NA,NA,1966-11-21,0,-27,0,-45
"11285","RSM00028900",NA,NA,1966-11-22,0,-39,-29,-43
"11286","RSM00028900",NA,NA,1966-11-23,0,-33,-2,-50
"11287","RSM00028900",NA,NA,1966-11-24,25,-17,-10,-23
"11288","RSM00028900",NA,NA,1966-11-25,2,-4,4,-13
"11289","RSM00028900",NA,NA,1966-11-26,0,-12,-4,-22
"11290","RSM00028900",NA,NA,1966-11-27,0,-28,-17,-38
"11291","RSM00028900",NA,NA,1966-11-28,90,-19,-2,-27
"11292","RSM00028900",NA,NA,1966-11-29,13,-16,-5,-28
"11293","RSM00028900",NA,NA,1966-11-30,0,-34,-15,-50
"11294","RSM00028900",NA,NA,1966-12-01,0,-42,-21,-55
"11295","RSM00028900",NA,NA,1966-12-02,0,-58,-33,-83
"11296","RSM00028900",NA,NA,1966-12-03,0,-70,-51,-93
"11297","RSM00028900",NA,NA,1966-12-04,0,-108,-65,-141
"11298","RSM00028900",NA,NA,1966-12-05,0,-170,-139,-202
"11299","RSM00028900",NA,NA,1966-12-06,0,-173,-145,-192
"11300","RSM00028900",NA,NA,1966-12-07,2,-157,-131,-173
"11301","RSM00028900",NA,NA,1966-12-08,16,-121,-84,-149
"11302","RSM00028900",NA,NA,1966-12-09,10,-89,-68,-121
"11303","RSM00028900",NA,NA,1966-12-10,0,-115,-87,-126
"11304","RSM00028900",NA,NA,1966-12-11,3,-108,-94,-113
"11305","RSM00028900",NA,NA,1966-12-12,30,-128,-109,-149
"11306","RSM00028900",NA,NA,1966-12-13,21,-122,-115,-130
"11307","RSM00028900",NA,NA,1966-12-14,3,-128,-123,-143
"11308","RSM00028900",NA,NA,1966-12-15,0,-150,-128,-173
"11309","RSM00028900",NA,NA,1966-12-16,4,-127,-108,-151
"11310","RSM00028900",NA,NA,1966-12-17,0,-168,-124,-187
"11311","RSM00028900",NA,NA,1966-12-18,0,-202,-173,-225
"11312","RSM00028900",NA,NA,1966-12-19,0,-205,-180,-227
"11313","RSM00028900",NA,NA,1966-12-20,0,-175,-151,-195
"11314","RSM00028900",NA,NA,1966-12-21,0,-187,-158,-207
"11315","RSM00028900",NA,NA,1966-12-22,2,-171,-159,-183
"11316","RSM00028900",NA,NA,1966-12-23,0,-178,-160,-197
"11317","RSM00028900",NA,NA,1966-12-24,0,-143,-106,-167
"11318","RSM00028900",NA,NA,1966-12-25,0,-143,-119,-161
"11319","RSM00028900",NA,NA,1966-12-26,0,-152,-132,-178
"11320","RSM00028900",NA,NA,1966-12-27,0,-150,-101,-183
"11321","RSM00028900",NA,NA,1966-12-28,0,-130,-109,-157
"11322","RSM00028900",NA,NA,1966-12-29,0,-131,-109,-153
"11323","RSM00028900",NA,NA,1966-12-30,0,-140,-120,-157
"11324","RSM00028900",NA,NA,1966-12-31,0,-173,-150,-196
"11325","RSM00028900",NA,NA,1967-01-01,0,-184,-159,-210
"11326","RSM00028900",NA,NA,1967-01-02,0,-173,-137,-201
"11327","RSM00028900",NA,NA,1967-01-03,0,-168,-143,-191
"11328","RSM00028900",NA,NA,1967-01-04,0,-176,-149,-202
"11329","RSM00028900",NA,NA,1967-01-05,0,-175,-132,-202
"11330","RSM00028900",NA,NA,1967-01-06,17,-128,-95,-156
"11331","RSM00028900",NA,NA,1967-01-07,3,-127,-86,-153
"11332","RSM00028900",NA,NA,1967-01-08,2,-114,-98,-144
"11333","RSM00028900",NA,NA,1967-01-09,15,-81,-68,-107
"11334","RSM00028900",NA,NA,1967-01-10,101,-52,-20,-70
"11335","RSM00028900",NA,NA,1967-01-11,8,-73,-20,-129
"11336","RSM00028900",NA,NA,1967-01-12,7,-98,-25,-135
"11337","RSM00028900",NA,NA,1967-01-13,0,-88,-42,-132
"11338","RSM00028900",NA,NA,1967-01-14,91,-103,-56,-185
"11339","RSM00028900",NA,NA,1967-01-15,0,-182,-129,-219
"11340","RSM00028900",NA,NA,1967-01-16,165,-85,-76,-132
"11341","RSM00028900",NA,NA,1967-01-17,16,-124,-90,-159
"11342","RSM00028900",NA,NA,1967-01-18,0,-185,-157,-211
"11343","RSM00028900",NA,NA,1967-01-19,0,-125,-94,-195
"11344","RSM00028900",NA,NA,1967-01-20,6,-127,-102,-147
"11345","RSM00028900",NA,NA,1967-01-21,17,-117,-103,-141
"11346","RSM00028900",NA,NA,1967-01-22,8,-182,-140,-217
"11347","RSM00028900",NA,NA,1967-01-23,5,-232,-198,-255
"11348","RSM00028900",NA,NA,1967-01-24,0,-250,-207,-283
"11349","RSM00028900",NA,NA,1967-01-25,0,-264,-235,-287
"11350","RSM00028900",NA,NA,1967-01-26,0,-249,-202,-286
"11351","RSM00028900",NA,NA,1967-01-27,80,-160,-121,-203
"11352","RSM00028900",NA,NA,1967-01-28,67,-86,-70,-123
"11353","RSM00028900",NA,NA,1967-01-29,66,-103,-71,-148
"11354","RSM00028900",NA,NA,1967-01-30,19,-169,-146,-193
"11355","RSM00028900",NA,NA,1967-01-31,0,-211,-178,-249
"11356","RSM00028900",NA,NA,1967-02-01,0,-284,-247,-311
"11357","RSM00028900",NA,NA,1967-02-02,0,-300,-241,-343
"11358","RSM00028900",NA,NA,1967-02-03,0,-255,-204,-311
"11359","RSM00028900",NA,NA,1967-02-04,0,-246,-206,-285
"11360","RSM00028900",NA,NA,1967-02-05,0,-261,-229,-289
"11361","RSM00028900",NA,NA,1967-02-06,0,-246,-199,-277
"11362","RSM00028900",NA,NA,1967-02-07,0,-183,-156,-202
"11363","RSM00028900",NA,NA,1967-02-08,51,-136,-106,-181
"11364","RSM00028900",NA,NA,1967-02-09,12,-60,-25,-108
"11365","RSM00028900",NA,NA,1967-02-10,49,-48,-10,-85
"11366","RSM00028900",NA,NA,1967-02-11,18,-86,-63,-106
"11367","RSM00028900",NA,NA,1967-02-12,25,-113,-90,-141
"11368","RSM00028900",NA,NA,1967-02-13,0,-157,-126,-199
"11369","RSM00028900",NA,NA,1967-02-14,5,-162,-111,-211
"11370","RSM00028900",NA,NA,1967-02-15,12,-110,-78,-134
"11371","RSM00028900",NA,NA,1967-02-16,4,-167,-129,-210
"11372","RSM00028900",NA,NA,1967-02-17,9,-105,-73,-140
"11373","RSM00028900",NA,NA,1967-02-18,7,-32,-16,-96
"11374","RSM00028900",NA,NA,1967-02-19,0,-87,-43,-118
"11375","RSM00028900",NA,NA,1967-02-20,2,-148,-96,-195
"11376","RSM00028900",NA,NA,1967-02-21,0,-163,-99,-218
"11377","RSM00028900",NA,NA,1967-02-22,3,-162,-111,-196
"11378","RSM00028900",NA,NA,1967-02-23,6,-177,-147,-200
"11379","RSM00028900",NA,NA,1967-02-24,10,-169,-131,-193
"11380","RSM00028900",NA,NA,1967-02-25,5,-142,-89,-178
"11381","RSM00028900",NA,NA,1967-02-26,0,-150,-89,-202
"11382","RSM00028900",NA,NA,1967-02-27,0,-134,-57,-196
"11383","RSM00028900",NA,NA,1967-02-28,0,-127,-95,-163
"11384","RSM00028900",NA,NA,1967-03-01,0,-140,-96,-176
"11385","RSM00028900",NA,NA,1967-03-02,0,-112,-83,-148
"11386","RSM00028900",NA,NA,1967-03-03,17,-70,-42,-88
"11387","RSM00028900",NA,NA,1967-03-04,2,-56,-43,-65
"11388","RSM00028900",NA,NA,1967-03-05,30,-83,-49,-101
"11389","RSM00028900",NA,NA,1967-03-06,0,-68,-28,-100
"11390","RSM00028900",NA,NA,1967-03-07,0,-71,-30,-110
"11391","RSM00028900",NA,NA,1967-03-08,3,-72,-14,-120
"11392","RSM00028900",NA,NA,1967-03-09,19,-22,6,-41
"11393","RSM00028900",NA,NA,1967-03-10,0,-52,-16,-93
"11394","RSM00028900",NA,NA,1967-03-11,0,-62,0,-117
"11395","RSM00028900",NA,NA,1967-03-12,3,-56,-4,-93
"11396","RSM00028900",NA,NA,1967-03-13,2,-63,-10,-98
"11397","RSM00028900",NA,NA,1967-03-14,0,-72,-42,-90
"11398","RSM00028900",NA,NA,1967-03-15,0,-71,-42,-90
"11399","RSM00028900",NA,NA,1967-03-16,0,-56,-22,-74
"11400","RSM00028900",NA,NA,1967-03-17,0,-42,-9,-61
"11401","RSM00028900",NA,NA,1967-03-18,0,-32,-4,-53
"11402","RSM00028900",NA,NA,1967-03-19,0,-24,-10,-37
"11403","RSM00028900",NA,NA,1967-03-20,30,-32,-18,-47
"11404","RSM00028900",NA,NA,1967-03-21,5,-26,11,-51
"11405","RSM00028900",NA,NA,1967-03-22,0,-66,-6,-95
"11406","RSM00028900",NA,NA,1967-03-23,2,-45,-13,-86
"11407","RSM00028900",NA,NA,1967-03-24,0,-17,3,-34
"11408","RSM00028900",NA,NA,1967-03-25,8,4,32,-17
"11409","RSM00028900",NA,NA,1967-03-26,0,-2,35,-47
"11410","RSM00028900",NA,NA,1967-03-27,0,-2,31,-52
"11411","RSM00028900",NA,NA,1967-03-28,0,-2,36,-47
"11412","RSM00028900",NA,NA,1967-03-29,0,4,39,-36
"11413","RSM00028900",NA,NA,1967-03-30,0,5,54,-42
"11414","RSM00028900",NA,NA,1967-03-31,0,28,82,-26
"11415","RSM00028900",NA,NA,1967-04-01,0,38,94,-14
"11416","RSM00028900",NA,NA,1967-04-02,0,36,93,-10
"11417","RSM00028900",NA,NA,1967-04-03,0,50,109,7
"11418","RSM00028900",NA,NA,1967-04-04,0,54,116,5
"11419","RSM00028900",NA,NA,1967-04-05,0,69,124,23
"11420","RSM00028900",NA,NA,1967-04-06,0,61,108,27
"11421","RSM00028900",NA,NA,1967-04-07,0,39,86,-10
"11422","RSM00028900",NA,NA,1967-04-08,0,36,93,-15
"11423","RSM00028900",NA,NA,1967-04-09,0,69,135,24
"11424","RSM00028900",NA,NA,1967-04-10,0,83,139,25
"11425","RSM00028900",NA,NA,1967-04-11,0,91,142,41
"11426","RSM00028900",NA,NA,1967-04-12,0,92,163,16
"11427","RSM00028900",NA,NA,1967-04-13,14,80,125,73
"11428","RSM00028900",NA,NA,1967-04-14,37,65,82,48
"11429","RSM00028900",NA,NA,1967-04-15,0,57,100,28
"11430","RSM00028900",NA,NA,1967-04-16,0,74,145,9
"11431","RSM00028900",NA,NA,1967-04-17,3,106,174,42
"11432","RSM00028900",NA,NA,1967-04-18,30,123,157,87
"11433","RSM00028900",NA,NA,1967-04-19,0,108,136,84
"11434","RSM00028900",NA,NA,1967-04-20,0,89,163,38
"11435","RSM00028900",NA,NA,1967-04-21,3,93,152,59
"11436","RSM00028900",NA,NA,1967-04-22,0,104,223,42
"11437","RSM00028900",NA,NA,1967-04-23,27,172,244,121
"11438","RSM00028900",NA,NA,1967-04-24,42,171,232,137
"11439","RSM00028900",NA,NA,1967-04-25,0,190,256,134
"11440","RSM00028900",NA,NA,1967-04-26,0,202,268,142
"11441","RSM00028900",NA,NA,1967-04-27,0,212,275,152
"11442","RSM00028900",NA,NA,1967-04-28,0,205,260,150
"11443","RSM00028900",NA,NA,1967-04-29,0,177,244,112
"11444","RSM00028900",NA,NA,1967-04-30,36,173,226,142
"11445","RSM00028900",NA,NA,1967-05-01,0,84,161,23
"11446","RSM00028900",NA,NA,1967-05-02,0,114,213,37
"11447","RSM00028900",NA,NA,1967-05-03,0,175,243,96
"11448","RSM00028900",NA,NA,1967-05-04,0,193,265,111
"11449","RSM00028900",NA,NA,1967-05-05,0,209,278,123
"11450","RSM00028900",NA,NA,1967-05-06,0,230,286,149
"11451","RSM00028900",NA,NA,1967-05-07,0,221,288,144
"11452","RSM00028900",NA,NA,1967-05-08,0,192,269,146
"11453","RSM00028900",NA,NA,1967-05-09,0,174,253,101
"11454","RSM00028900",NA,NA,1967-05-10,3,213,279,148
"11455","RSM00028900",NA,NA,1967-05-11,0,231,296,171
"11456","RSM00028900",NA,NA,1967-05-12,5,134,265,96
"11457","RSM00028900",NA,NA,1967-05-13,5,100,127,69
"11458","RSM00028900",NA,NA,1967-05-14,7,93,129,66
"11459","RSM00028900",NA,NA,1967-05-15,0,136,221,57
"11460","RSM00028900",NA,NA,1967-05-16,0,169,264,102
"11461","RSM00028900",NA,NA,1967-05-17,0,209,286,140
"11462","RSM00028900",NA,NA,1967-05-18,0,214,289,138
"11463","RSM00028900",NA,NA,1967-05-19,3,212,279,146
"11464","RSM00028900",NA,NA,1967-05-20,0,224,279,159
"11465","RSM00028900",NA,NA,1967-05-21,4,230,317,157
"11466","RSM00028900",NA,NA,1967-05-22,0,248,317,157
"11467","RSM00028900",NA,NA,1967-05-23,0,249,320,172
"11468","RSM00028900",NA,NA,1967-05-24,0,247,309,197
"11469","RSM00028900",NA,NA,1967-05-25,14,240,316,191
"11470","RSM00028900",NA,NA,1967-05-26,0,239,300,187
"11471","RSM00028900",NA,NA,1967-05-27,0,180,279,109
"11472","RSM00028900",NA,NA,1967-05-28,61,118,223,101
"11473","RSM00028900",NA,NA,1967-05-29,109,107,136,79
"11474","RSM00028900",NA,NA,1967-05-30,145,93,112,77
"11475","RSM00028900",NA,NA,1967-05-31,177,80,101,67
"11476","RSM00028900",NA,NA,1967-06-01,0,80,106,61
"11477","RSM00028900",NA,NA,1967-06-02,10,70,125,49
"11478","RSM00028900",NA,NA,1967-06-03,0,38,60,17
"11479","RSM00028900",NA,NA,1967-06-04,0,55,105,-4
"11480","RSM00028900",NA,NA,1967-06-05,0,97,139,49
"11481","RSM00028900",NA,NA,1967-06-06,0,114,172,53
"11482","RSM00028900",NA,NA,1967-06-07,7,145,202,101
"11483","RSM00028900",NA,NA,1967-06-08,0,146,200,90
"11484","RSM00028900",NA,NA,1967-06-09,0,172,239,96
"11485","RSM00028900",NA,NA,1967-06-10,0,206,265,146
"11486","RSM00028900",NA,NA,1967-06-11,0,191,244,131
"11487","RSM00028900",NA,NA,1967-06-12,0,205,264,132
"11488","RSM00028900",NA,NA,1967-06-13,0,228,291,182
"11489","RSM00028900",NA,NA,1967-06-14,1,236,313,171
"11490","RSM00028900",NA,NA,1967-06-15,0,249,304,184
"11491","RSM00028900",NA,NA,1967-06-16,0,238,293,179
"11492","RSM00028900",NA,NA,1967-06-17,0,215,279,151
"11493","RSM00028900",NA,NA,1967-06-18,6,229,292,179
"11494","RSM00028900",NA,NA,1967-06-19,1,199,248,151
"11495","RSM00028900",NA,NA,1967-06-20,242,188,240,151
"11496","RSM00028900",NA,NA,1967-06-21,22,206,281,146
"11497","RSM00028900",NA,NA,1967-06-22,0,216,266,171
"11498","RSM00028900",NA,NA,1967-06-23,0,221,274,168
"11499","RSM00028900",NA,NA,1967-06-24,126,220,307,162
"11500","RSM00028900",NA,NA,1967-06-25,109,192,281,146
"11501","RSM00028900",NA,NA,1967-06-26,0,162,199,108
"11502","RSM00028900",NA,NA,1967-06-27,0,168,233,101
"11503","RSM00028900",NA,NA,1967-06-28,0,204,269,133
"11504","RSM00028900",NA,NA,1967-06-29,0,235,303,167
"11505","RSM00028900",NA,NA,1967-06-30,0,259,319,183
"11506","RSM00028900",NA,NA,1967-07-01,1,266,333,207
"11507","RSM00028900",NA,NA,1967-07-02,6,209,269,182
"11508","RSM00028900",NA,NA,1967-07-03,0,189,234,149
"11509","RSM00028900",NA,NA,1967-07-04,0,164,206,119
"11510","RSM00028900",NA,NA,1967-07-05,0,150,213,90
"11511","RSM00028900",NA,NA,1967-07-06,0,178,236,115
"11512","RSM00028900",NA,NA,1967-07-07,7,175,249,119
"11513","RSM00028900",NA,NA,1967-07-08,0,202,268,140
"11514","RSM00028900",NA,NA,1967-07-09,0,215,267,178
"11515","RSM00028900",NA,NA,1967-07-10,0,216,272,176
"11516","RSM00028900",NA,NA,1967-07-11,251,207,281,160
"11517","RSM00028900",NA,NA,1967-07-12,16,216,273,184
"11518","RSM00028900",NA,NA,1967-07-13,233,218,282,166
"11519","RSM00028900",NA,NA,1967-07-14,1,218,274,174
"11520","RSM00028900",NA,NA,1967-07-15,0,216,255,170
"11521","RSM00028900",NA,NA,1967-07-16,0,199,262,135
"11522","RSM00028900",NA,NA,1967-07-17,0,158,199,116
"11523","RSM00028900",NA,NA,1967-07-18,0,146,187,98
"11524","RSM00028900",NA,NA,1967-07-19,12,118,155,103
"11525","RSM00028900",NA,NA,1967-07-20,6,113,152,91
"11526","RSM00028900",NA,NA,1967-07-21,0,139,193,83
"11527","RSM00028900",NA,NA,1967-07-22,0,184,256,118
"11528","RSM00028900",NA,NA,1967-07-23,0,230,298,168
"11529","RSM00028900",NA,NA,1967-07-24,0,239,306,166
"11530","RSM00028900",NA,NA,1967-07-25,3,245,313,186
"11531","RSM00028900",NA,NA,1967-07-26,0,242,296,181
"11532","RSM00028900",NA,NA,1967-07-27,4,226,294,168
"11533","RSM00028900",NA,NA,1967-07-28,46,199,259,158
"11534","RSM00028900",NA,NA,1967-07-29,0,215,279,164
"11535","RSM00028900",NA,NA,1967-07-30,71,228,295,179
"11536","RSM00028900",NA,NA,1967-07-31,112,208,252,172
"11537","RSM00028900",NA,NA,1967-08-01,9,207,259,161
"11538","RSM00028900",NA,NA,1967-08-02,194,208,257,160
"11539","RSM00028900",NA,NA,1967-08-03,0,234,289,180
"11540","RSM00028900",NA,NA,1967-08-04,0,242,304,202
"11541","RSM00028900",NA,NA,1967-08-05,15,208,249,183
"11542","RSM00028900",NA,NA,1967-08-06,12,214,243,186
"11543","RSM00028900",NA,NA,1967-08-07,3,234,290,188
"11544","RSM00028900",NA,NA,1967-08-08,0,222,273,178
"11545","RSM00028900",NA,NA,1967-08-09,0,202,260,149
"11546","RSM00028900",NA,NA,1967-08-10,6,171,227,130
"11547","RSM00028900",NA,NA,1967-08-11,0,163,219,98
"11548","RSM00028900",NA,NA,1967-08-12,0,192,265,129
"11549","RSM00028900",NA,NA,1967-08-13,0,197,253,148
"11550","RSM00028900",NA,NA,1967-08-14,0,173,233,95
"11551","RSM00028900",NA,NA,1967-08-15,0,191,255,115
"11552","RSM00028900",NA,NA,1967-08-16,0,211,263,153
"11553","RSM00028900",NA,NA,1967-08-17,0,232,302,153
"11554","RSM00028900",NA,NA,1967-08-18,0,237,297,180
"11555","RSM00028900",NA,NA,1967-08-19,0,239,294,186
"11556","RSM00028900",NA,NA,1967-08-20,0,229,298,152
"11557","RSM00028900",NA,NA,1967-08-21,0,232,302,161
"11558","RSM00028900",NA,NA,1967-08-22,0,242,318,182
"11559","RSM00028900",NA,NA,1967-08-23,0,246,316,179
"11560","RSM00028900",NA,NA,1967-08-24,0,246,326,188
"11561","RSM00028900",NA,NA,1967-08-25,17,213,271,168
"11562","RSM00028900",NA,NA,1967-08-26,0,222,286,166
"11563","RSM00028900",NA,NA,1967-08-27,80,218,264,170
"11564","RSM00028900",NA,NA,1967-08-28,0,217,286,161
"11565","RSM00028900",NA,NA,1967-08-29,0,226,292,164
"11566","RSM00028900",NA,NA,1967-08-30,0,216,267,155
"11567","RSM00028900",NA,NA,1967-08-31,0,196,274,126
"11568","RSM00028900",NA,NA,1967-09-01,25,208,256,164
"11569","RSM00028900",NA,NA,1967-09-02,0,169,216,121
"11570","RSM00028900",NA,NA,1967-09-03,0,170,232,127
"11571","RSM00028900",NA,NA,1967-09-04,0,176,238,128
"11572","RSM00028900",NA,NA,1967-09-05,6,164,208,139
"11573","RSM00028900",NA,NA,1967-09-06,0,123,160,86
"11574","RSM00028900",NA,NA,1967-09-07,4,104,170,41
"11575","RSM00028900",NA,NA,1967-09-08,50,96,123,77
"11576","RSM00028900",NA,NA,1967-09-09,19,100,125,82
"11577","RSM00028900",NA,NA,1967-09-10,100,124,173,94
"11578","RSM00028900",NA,NA,1967-09-11,0,122,164,90
"11579","RSM00028900",NA,NA,1967-09-12,0,133,192,103
"11580","RSM00028900",NA,NA,1967-09-13,46,130,165,107
"11581","RSM00028900",NA,NA,1967-09-14,3,81,130,33
"11582","RSM00028900",NA,NA,1967-09-15,0,108,190,55
"11583","RSM00028900",NA,NA,1967-09-16,15,101,154,69
"11584","RSM00028900",NA,NA,1967-09-17,3,62,116,19
"11585","RSM00028900",NA,NA,1967-09-18,0,50,100,11
"11586","RSM00028900",NA,NA,1967-09-19,0,74,142,25
"11587","RSM00028900",NA,NA,1967-09-20,14,80,124,62
"11588","RSM00028900",NA,NA,1967-09-21,0,56,127,-1
"11589","RSM00028900",NA,NA,1967-09-22,0,70,135,4
"11590","RSM00028900",NA,NA,1967-09-23,0,92,179,17
"11591","RSM00028900",NA,NA,1967-09-24,0,146,197,111
"11592","RSM00028900",NA,NA,1967-09-25,0,133,194,62
"11593","RSM00028900",NA,NA,1967-09-26,0,127,183,62
"11594","RSM00028900",NA,NA,1967-09-27,139,100,163,63
"11595","RSM00028900",NA,NA,1967-09-28,4,100,128,77
"11596","RSM00028900",NA,NA,1967-09-29,87,84,113,62
"11597","RSM00028900",NA,NA,1967-09-30,28,43,83,20
"11598","RSM00028900",NA,NA,1967-10-01,31,14,33,5
"11599","RSM00028900",NA,NA,1967-10-02,4,39,64,15
"11600","RSM00028900",NA,NA,1967-10-03,0,64,113,17
"11601","RSM00028900",NA,NA,1967-10-04,11,81,114,58
"11602","RSM00028900",NA,NA,1967-10-05,0,96,159,44
"11603","RSM00028900",NA,NA,1967-10-06,0,105,166,58
"11604","RSM00028900",NA,NA,1967-10-07,0,104,171,42
"11605","RSM00028900",NA,NA,1967-10-08,0,104,169,43
"11606","RSM00028900",NA,NA,1967-10-09,0,108,174,43
"11607","RSM00028900",NA,NA,1967-10-10,0,104,172,36
"11608","RSM00028900",NA,NA,1967-10-11,0,111,170,48
"11609","RSM00028900",NA,NA,1967-10-12,17,100,137,76
"11610","RSM00028900",NA,NA,1967-10-13,17,90,145,58
"11611","RSM00028900",NA,NA,1967-10-14,0,78,112,58
"11612","RSM00028900",NA,NA,1967-10-15,0,98,151,51
"11613","RSM00028900",NA,NA,1967-10-16,4,76,121,36
"11614","RSM00028900",NA,NA,1967-10-17,4,120,176,73
"11615","RSM00028900",NA,NA,1967-10-18,4,109,161,68
"11616","RSM00028900",NA,NA,1967-10-19,0,138,189,104
"11617","RSM00028900",NA,NA,1967-10-20,0,120,167,75
"11618","RSM00028900",NA,NA,1967-10-21,18,50,134,9
"11619","RSM00028900",NA,NA,1967-10-22,0,29,60,7
"11620","RSM00028900",NA,NA,1967-10-23,5,69,93,44
"11621","RSM00028900",NA,NA,1967-10-24,0,51,85,33
"11622","RSM00028900",NA,NA,1967-10-25,0,16,52,-18
"11623","RSM00028900",NA,NA,1967-10-26,0,13,65,-31
"11624","RSM00028900",NA,NA,1967-10-27,11,44,85,19
"11625","RSM00028900",NA,NA,1967-10-28,1,35,93,5
"11626","RSM00028900",NA,NA,1967-10-29,0,66,106,50
"11627","RSM00028900",NA,NA,1967-10-30,0,58,107,26
"11628","RSM00028900",NA,NA,1967-10-31,0,58,115,20
"11629","RSM00028900",NA,NA,1967-11-01,0,54,110,19
"11630","RSM00028900",NA,NA,1967-11-02,0,50,104,10
"11631","RSM00028900",NA,NA,1967-11-03,0,42,88,-1
"11632","RSM00028900",NA,NA,1967-11-04,0,32,77,-15
"11633","RSM00028900",NA,NA,1967-11-05,0,30,85,-12
"11634","RSM00028900",NA,NA,1967-11-06,0,41,88,-5
"11635","RSM00028900",NA,NA,1967-11-07,0,38,82,4
"11636","RSM00028900",NA,NA,1967-11-08,0,45,101,10
"11637","RSM00028900",NA,NA,1967-11-09,0,47,91,14
"11638","RSM00028900",NA,NA,1967-11-10,0,8,65,-33
"11639","RSM00028900",NA,NA,1967-11-11,0,0,32,-35
"11640","RSM00028900",NA,NA,1967-11-12,0,10,44,-21
"11641","RSM00028900",NA,NA,1967-11-13,0,7,25,-8
"11642","RSM00028900",NA,NA,1967-11-14,45,30,48,9
"11643","RSM00028900",NA,NA,1967-11-15,22,16,43,0
"11644","RSM00028900",NA,NA,1967-11-16,0,14,30,5
"11645","RSM00028900",NA,NA,1967-11-17,0,5,17,-6
"11646","RSM00028900",NA,NA,1967-11-18,316,24,50,9
"11647","RSM00028900",NA,NA,1967-11-19,28,1,15,-3
"11648","RSM00028900",NA,NA,1967-11-20,180,7,18,-3
"11649","RSM00028900",NA,NA,1967-11-21,19,12,18,6
"11650","RSM00028900",NA,NA,1967-11-22,68,-1,7,-9
"11651","RSM00028900",NA,NA,1967-11-23,222,-3,2,-8
"11652","RSM00028900",NA,NA,1967-11-24,25,-10,7,-25
"11653","RSM00028900",NA,NA,1967-11-25,0,-40,-22,-52
"11654","RSM00028900",NA,NA,1967-11-26,32,-21,-4,-36
"11655","RSM00028900",NA,NA,1967-11-27,31,-22,-3,-31
"11656","RSM00028900",NA,NA,1967-11-28,3,-42,-22,-49
"11657","RSM00028900",NA,NA,1967-11-29,2,-63,-36,-105
"11658","RSM00028900",NA,NA,1967-11-30,0,-107,-81,-122
"11659","RSM00028900",NA,NA,1967-12-01,2,-112,-70,-146
"11660","RSM00028900",NA,NA,1967-12-02,12,-74,-53,-96
